Year,GeoTypeName,Borough,Geography,Geography ID,Indicator Name,Number,Percent,Notes Number,Notes Percent
2011-15,Neighborhood (NTA),Brooklyn, Starrett City,4793,Poverty,"4,268",33.4,,
2012-16,Neighborhood (NTA),Brooklyn, Starrett City,4793,Poverty,"3,837",31.1,,
2013-17,Neighborhood (NTA),Brooklyn, Starrett City,4793,Poverty,"3,735",29.8,,
2009-13,Neighborhood (NTA),Queens, Steinway,8172,Poverty,"6,071",12.8,,
2010-14,Neighborhood (NTA),Queens, Steinway,8172,Poverty,"6,044",12.6,,
2011-15,Neighborhood (NTA),Queens, Steinway,8172,Poverty,"5,628",11.6,,
2012-16,Neighborhood (NTA),Queens, Steinway,8172,Poverty,"5,010",10.4,,
2013-17,Neighborhood (NTA),Queens, Steinway,8172,Poverty,"4,526",9.3,,
2009-13,Neighborhood (NTA),Brooklyn, Stuyvesant Heights,4735,Poverty,"18,683",29.1,,
2010-14,Neighborhood (NTA),Brooklyn, Stuyvesant Heights,4735,Poverty,"18,971",28.9,,
2011-15,Neighborhood (NTA),Brooklyn, Stuyvesant Heights,4735,Poverty,"19,316",29.2,,
2012-16,Neighborhood (NTA),Brooklyn, Stuyvesant Heights,4735,Poverty,"19,154",28.7,,
2013-17,Neighborhood (NTA),Brooklyn, Stuyvesant Heights,4735,Poverty,"18,554",27.4,,
2009-13,Neighborhood (NTA),Manhattan, Stuyvesant Town-Cooper Village,6150,Poverty,"2,302",10,,
2010-14,Neighborhood (NTA),Manhattan, Stuyvesant Town-Cooper Village,6150,Poverty,"2,418",11.1,,
2011-15,Neighborhood (NTA),Manhattan, Stuyvesant Town-Cooper Village,6150,Poverty,"2,689",12.7,,
2012-16,Neighborhood (NTA),Manhattan, Stuyvesant Town-Cooper Village,6150,Poverty,"2,289",10.7,,
2013-17,Neighborhood (NTA),Manhattan, Stuyvesant Town-Cooper Village,6150,Poverty,"2,230",9.9,,
2009-13,Neighborhood (NTA),Brooklyn, Sunset Park East,4734,Poverty,"23,929",33.2,,
2010-14,Neighborhood (NTA),Brooklyn, Sunset Park East,4734,Poverty,"25,028",34.6,,
2011-15,Neighborhood (NTA),Brooklyn, Sunset Park East,4734,Poverty,"25,468",35.4,,
2012-16,Neighborhood (NTA),Brooklyn, Sunset Park East,4734,Poverty,"25,560",35.6,,
2013-17,Neighborhood (NTA),Brooklyn, Sunset Park East,4734,Poverty,"22,585",32.3,,
2009-13,Neighborhood (NTA),Brooklyn, Sunset Park West,4732,Poverty,"14,923",27.8,,
2010-14,Neighborhood (NTA),Brooklyn, Sunset Park West,4732,Poverty,"15,104",28,,
2011-15,Neighborhood (NTA),Brooklyn, Sunset Park West,4732,Poverty,"15,973",28.8,,
2012-16,Neighborhood (NTA),Brooklyn, Sunset Park West,4732,Poverty,"16,291",29.7,,
2013-17,Neighborhood (NTA),Brooklyn, Sunset Park West,4732,Poverty,"15,328",28.1,,
2009-13,Neighborhood (NTA),Staten Island, Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,8524,Poverty,"2,276",7.4,,
2010-14,Neighborhood (NTA),Staten Island, Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,8524,Poverty,"2,190",7.1,,
2011-15,Neighborhood (NTA),Staten Island, Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,8524,Poverty,"2,346",7.5,,
2012-16,Neighborhood (NTA),Staten Island, Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,8524,Poverty,"2,695",8.5,,
2013-17,Neighborhood (NTA),Staten Island, Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,8524,Poverty,"2,819",8.9,,
2009-13,Neighborhood (NTA),Manhattan, Turtle Bay-East Midtown,6119,Poverty,"2,782",5.8,,
2010-14,Neighborhood (NTA),Manhattan, Turtle Bay-East Midtown,6119,Poverty,"3,005",6.2,,
2011-15,Neighborhood (NTA),Manhattan, Turtle Bay-East Midtown,6119,Poverty,"2,951",6,,
2012-16,Neighborhood (NTA),Manhattan, Turtle Bay-East Midtown,6119,Poverty,"2,613",5.3,,
2013-17,Neighborhood (NTA),Manhattan, Turtle Bay-East Midtown,6119,Poverty,"2,544",5.1,,
2009-13,Neighborhood (NTA),Bronx, University Heights-Morris Heights,536,Poverty,"21,704",40.6,,
2010-14,Neighborhood (NTA),Bronx, University Heights-Morris Heights,536,Poverty,"21,669",41.5,,
2011-15,Neighborhood (NTA),Bronx, University Heights-Morris Heights,536,Poverty,"23,106",42.7,,
2012-16,Neighborhood (NTA),Bronx, University Heights-Morris Heights,536,Poverty,"23,953",43.5,,
2013-17,Neighborhood (NTA),Bronx, University Heights-Morris Heights,536,Poverty,"23,845",42,,
2009-13,Neighborhood (NTA),Manhattan, Upper East Side-Carnegie Hill,6140,Poverty,"3,141",5.4,,
2010-14,Neighborhood (NTA),Manhattan, Upper East Side-Carnegie Hill,6140,Poverty,"3,435",5.9,,
2011-15,Neighborhood (NTA),Manhattan, Upper East Side-Carnegie Hill,6140,Poverty,"2,988",5.2,,
2012-16,Neighborhood (NTA),Manhattan, Upper East Side-Carnegie Hill,6140,Poverty,"3,061",5.3,,
2013-17,Neighborhood (NTA),Manhattan, Upper East Side-Carnegie Hill,6140,Poverty,"2,615",4.5,,
2009-13,Neighborhood (NTA),Manhattan, Upper West Side,6112,Poverty,"14,488",10.7,,
2010-14,Neighborhood (NTA),Manhattan, Upper West Side,6112,Poverty,"14,540",10.8,,
2011-15,Neighborhood (NTA),Manhattan, Upper West Side,6112,Poverty,"14,337",10.8,,
2012-16,Neighborhood (NTA),Manhattan, Upper West Side,6112,Poverty,"14,481",10.9,,
2013-17,Neighborhood (NTA),Manhattan, Upper West Side,6112,Poverty,"14,433",10.9,,
2009-13,Neighborhood (NTA),Bronx, Van Cortlandt Village,528,Poverty,"12,342",25.1,,
2010-14,Neighborhood (NTA),Bronx, Van Cortlandt Village,528,Poverty,"12,736",26.2,,
2011-15,Neighborhood (NTA),Bronx, Van Cortlandt Village,528,Poverty,"12,626",25.6,,
2012-16,Neighborhood (NTA),Bronx, Van Cortlandt Village,528,Poverty,"12,966",25.9,,
2013-17,Neighborhood (NTA),Bronx, Van Cortlandt Village,528,Poverty,"13,450",26.5,,
2009-13,Neighborhood (NTA),Bronx, Van Nest-Morris Park-Westchester Square,537,Poverty,"5,756",22.8,,
2010-14,Neighborhood (NTA),Bronx, Van Nest-Morris Park-Westchester Square,537,Poverty,"6,258",24.4,,
2011-15,Neighborhood (NTA),Bronx, Van Nest-Morris Park-Westchester Square,537,Poverty,"6,190",23.6,,
2012-16,Neighborhood (NTA),Bronx, Van Nest-Morris Park-Westchester Square,537,Poverty,"5,620",22.3,,
2013-17,Neighborhood (NTA),Bronx, Van Nest-Morris Park-Westchester Square,537,Poverty,"5,320",21,,
2009-13,Neighborhood (NTA),Manhattan, Washington Heights North,6135,Poverty,"16,012",22.7,,
2010-14,Neighborhood (NTA),Manhattan, Washington Heights North,6135,Poverty,"14,231",20,,
2011-15,Neighborhood (NTA),Manhattan, Washington Heights North,6135,Poverty,"14,774",21,,
2012-16,Neighborhood (NTA),Manhattan, Washington Heights North,6135,Poverty,"15,373",21.6,,
2013-17,Neighborhood (NTA),Manhattan, Washington Heights North,6135,Poverty,"15,909",21.9,,
2009-13,Neighborhood (NTA),Manhattan, Washington Heights South,6136,Poverty,"24,283",27.9,,
2010-14,Neighborhood (NTA),Manhattan, Washington Heights South,6136,Poverty,"24,235",27.5,,
2011-15,Neighborhood (NTA),Manhattan, Washington Heights South,6136,Poverty,"25,401",28.1,,
2012-16,Neighborhood (NTA),Manhattan, Washington Heights South,6136,Poverty,"24,999",27.4,,
2013-17,Neighborhood (NTA),Manhattan, Washington Heights South,6136,Poverty,"22,677",24.6,,
2009-13,Neighborhood (NTA),Brooklyn, West Brighton,4723,Poverty,"2,054",13.4,,
2010-14,Neighborhood (NTA),Brooklyn, West Brighton,4723,Poverty,"2,196",14.7,,
2011-15,Neighborhood (NTA),Brooklyn, West Brighton,4723,Poverty,"2,385",15.3,,
2012-16,Neighborhood (NTA),Brooklyn, West Brighton,4723,Poverty,"2,480",15.7,,
2013-17,Neighborhood (NTA),Brooklyn, West Brighton,4723,Poverty,"2,554",15.5,,
2009-13,Neighborhood (NTA),Bronx, West Concourse,563,Poverty,"13,504",34.6,,
2010-14,Neighborhood (NTA),Bronx, West Concourse,563,Poverty,"13,732",36.6,,
2011-15,Neighborhood (NTA),Bronx, West Concourse,563,Poverty,"14,037",37.8,,
2012-16,Neighborhood (NTA),Bronx, West Concourse,563,Poverty,"13,850",37.3,,
2013-17,Neighborhood (NTA),Bronx, West Concourse,563,Poverty,"14,030",36.7,,
2009-13,Neighborhood (NTA),Bronx, West Farms-Bronx River,508,Poverty,"12,774",35.8,,
2010-14,Neighborhood (NTA),Bronx, West Farms-Bronx River,508,Poverty,"12,755",34.8,,
2011-15,Neighborhood (NTA),Bronx, West Farms-Bronx River,508,Poverty,"12,820",35.3,,
2012-16,Neighborhood (NTA),Bronx, West Farms-Bronx River,508,Poverty,"12,700",35.8,,
2013-17,Neighborhood (NTA),Bronx, West Farms-Bronx River,508,Poverty,"12,431",34.7,,
2009-13,Neighborhood (NTA),Staten Island, West New Brighton-New Brighton-St. George,8522,Poverty,"8,335",26.5,,
2010-14,Neighborhood (NTA),Staten Island, West New Brighton-New Brighton-St. George,8522,Poverty,"9,000",27.7,,
2011-15,Neighborhood (NTA),Staten Island, West New Brighton-New Brighton-St. George,8522,Poverty,"8,324",25.9,,
2012-16,Neighborhood (NTA),Staten Island, West New Brighton-New Brighton-St. George,8522,Poverty,"8,769",26.7,,
2013-17,Neighborhood (NTA),Staten Island, West New Brighton-New Brighton-St. George,8522,Poverty,"8,481",26.1,,
2009-13,Neighborhood (NTA),Manhattan, West Village,6123,Poverty,"4,349",7,,
2010-14,Neighborhood (NTA),Manhattan, West Village,6123,Poverty,"4,363",6.9,,
2011-15,Neighborhood (NTA),Manhattan, West Village,6123,Poverty,"3,953",6.3,,
2012-16,Neighborhood (NTA),Manhattan, West Village,6123,Poverty,"4,005",6.4,,
2013-17,Neighborhood (NTA),Manhattan, West Village,6123,Poverty,"4,531",7.1,,
2009-13,Neighborhood (NTA),Bronx, Westchester-Unionport,559,Poverty,"6,980",25.2,,
2010-14,Neighborhood (NTA),Bronx, Westchester-Unionport,559,Poverty,"6,302",22.8,,
2011-15,Neighborhood (NTA),Bronx, Westchester-Unionport,559,Poverty,"6,311",23,,
2012-16,Neighborhood (NTA),Bronx, Westchester-Unionport,559,Poverty,"7,015",25,,
2013-17,Neighborhood (NTA),Bronx, Westchester-Unionport,559,Poverty,"7,167",24.7,,
2009-13,Neighborhood (NTA),Staten Island, Westerleigh,8507,Poverty,"2,161",8.9,,
2010-14,Neighborhood (NTA),Staten Island, Westerleigh,8507,Poverty,"1,852",7.6,,
2011-15,Neighborhood (NTA),Staten Island, Westerleigh,8507,Poverty,"2,225",9.4,,
2012-16,Neighborhood (NTA),Staten Island, Westerleigh,8507,Poverty,"2,164",9,,
2013-17,Neighborhood (NTA),Staten Island, Westerleigh,8507,Poverty,"2,399",9.9,,
2009-13,Neighborhood (NTA),Queens, Whitestone,8149,Poverty,"1,735",5.3,,
2010-14,Neighborhood (NTA),Queens, Whitestone,8149,Poverty,"2,093",6.6,,
2011-15,Neighborhood (NTA),Queens, Whitestone,8149,Poverty,"1,996",6.3,,
2012-16,Neighborhood (NTA),Queens, Whitestone,8149,Poverty,"1,544",5,,
2013-17,Neighborhood (NTA),Queens, Whitestone,8149,Poverty,"1,694",5.2,,
2009-13,Neighborhood (NTA),Bronx, Williamsbridge-Olinville,544,Poverty,"14,071",22.9,,
2010-14,Neighborhood (NTA),Bronx, Williamsbridge-Olinville,544,Poverty,"14,638",23.9,,
2011-15,Neighborhood (NTA),Bronx, Williamsbridge-Olinville,544,Poverty,"15,505",24.7,,
2012-16,Neighborhood (NTA),Bronx, Williamsbridge-Olinville,544,Poverty,"15,425",24,,
2013-17,Neighborhood (NTA),Bronx, Williamsbridge-Olinville,544,Poverty,"15,003",23.1,,
2009-13,Neighborhood (NTA),Brooklyn, Williamsburg,4772,Poverty,"18,221",57.8,,
2010-14,Neighborhood (NTA),Brooklyn, Williamsburg,4772,Poverty,"18,006",56.5,,
2011-15,Neighborhood (NTA),Brooklyn, Williamsburg,4772,Poverty,"17,986",55.9,,
2012-16,Neighborhood (NTA),Brooklyn, Williamsburg,4772,Poverty,"17,882",53.5,,
2013-17,Neighborhood (NTA),Brooklyn, Williamsburg,4772,Poverty,"16,831",49.9,,
2009-13,Neighborhood (NTA),Brooklyn, Windsor Terrace,4740,Poverty,"2,547",11.6,,
2010-14,Neighborhood (NTA),Brooklyn, Windsor Terrace,4740,Poverty,"2,243",10.2,,
2011-15,Neighborhood (NTA),Brooklyn, Windsor Terrace,4740,Poverty,"2,351",10.4,,
2012-16,Neighborhood (NTA),Brooklyn, Windsor Terrace,4740,Poverty,"1,872",8.5,,
2013-17,Neighborhood (NTA),Brooklyn, Windsor Terrace,4740,Poverty,"1,931",8.6,,
2009-13,Neighborhood (NTA),Queens, Woodhaven,8153,Poverty,"9,190",15.1,,
2010-14,Neighborhood (NTA),Queens, Woodhaven,8153,Poverty,"9,544",15.6,,
2011-15,Neighborhood (NTA),Queens, Woodhaven,8153,Poverty,"9,575",15.4,,
2012-16,Neighborhood (NTA),Queens, Woodhaven,8153,Poverty,"8,651",13.8,,
2013-17,Neighborhood (NTA),Queens, Woodhaven,8153,Poverty,"8,430",13.3,,
2009-13,Neighborhood (NTA),Bronx, Woodlawn-Wakefield,562,Poverty,"6,680",15,,
2010-14,Neighborhood (NTA),Bronx, Woodlawn-Wakefield,562,Poverty,"6,844",15.5,,
2011-15,Neighborhood (NTA),Bronx, Woodlawn-Wakefield,562,Poverty,"6,844",15.7,,
2012-16,Neighborhood (NTA),Bronx, Woodlawn-Wakefield,562,Poverty,"6,355",14.5,,
2013-17,Neighborhood (NTA),Bronx, Woodlawn-Wakefield,562,Poverty,"5,883",13.4,,
2009-13,Neighborhood (NTA),Queens, Woodside,8163,Poverty,"6,174",14.2,,
2010-14,Neighborhood (NTA),Queens, Woodside,8163,Poverty,"6,748",14.8,,
2011-15,Neighborhood (NTA),Queens, Woodside,8163,Poverty,"6,940",15.1,,
2012-16,Neighborhood (NTA),Queens, Woodside,8163,Poverty,"6,513",14.3,,
2013-17,Neighborhood (NTA),Queens, Woodside,8163,Poverty,"5,931",13.1,,
2009-13,Neighborhood (NTA),Manhattan, Yorkville,6132,Poverty,"5,541",7.1,,
2010-14,Neighborhood (NTA),Manhattan, Yorkville,6132,Poverty,"5,800",7.2,,
2011-15,Neighborhood (NTA),Manhattan, Yorkville,6132,Poverty,"5,434",6.7,,
2012-16,Neighborhood (NTA),Manhattan, Yorkville,6132,Poverty,"5,553",6.9,,
2013-17,Neighborhood (NTA),Manhattan, Yorkville,6132,Poverty,"5,478",6.7,,
